Year,Name,College,POS,Height (in),Weight (lbs),Hand Size (in),Arm Length (in),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,60Yd Shuttle,athlete_id
2017,Jon Taylor,Southeastern Louisiana,DT,76.25,345,9.75,34.25,NA,5.15,28,24.5,103,4.77,8.05,NA,NA
2017,Sam Tevi,Utah,OT,77,311,10.13,34,NA,5.27,15,26,107,4.6,NA,NA,NA
2017,Nate Theaker,Wayne State (MI),OG,76.63,315,9.63,32.63,NA,5.41,23,27,105,4.89,NA,NA,NA
2017,Justin Thomas,Georgia Tech,RB,69.13,186,9.13,29.75,NA,4.35,NA,32,115,4.14,7.19,NA,NA
2017,Chris Thompson,Florida,WR,71.13,171,9.25,31.125,NA,4.48,6,34.5,121,4.25,7,NA,NA
2017,Alek Torgersen,Pennsylvania,QB,74.38,230,9.25,32.5,NA,4.91,NA,30,117,4.31,7.75,NA,NA
2017,Jon Toth,Kentucky,C,76.88,307,10,33.63,NA,5.51,21,25.5,100,4.37,8.04,NA,NA
2017,Mitchell Trubisky,North Carolina,QB,74.13,222,9.5,32,25,4.67,NA,27.5,116,4.25,NA,NA,NA
2017,Michael Tyson,Cincinnati,SS,72.88,204,9.25,31.75,NA,4.56,17,33,118,4.26,7.14,NA,NA
2017,Jerry Ugokwe,William & Mary (VA),OT,79.25,321,10.38,35.38,NA,5.61,18,26,103,5.17,8.34,NA,NA
2017,Charles Walker,Oklahoma,DT,74.13,310,9.63,33.75,NA,4.96,25,28,107,4.13,NA,NA,NA
2017,Demarcus Walker,Florida State,DE,75.75,280,10.5,33,NA,4.88,18,31.5,115,4.89,7.91,NA,NA
2017,Phillip Walker,Temple,QB,71.25,214,9.13,31.375,NA,4.74,NA,29.5,111,4.4,6.9,NA,NA
2017,Greg Ward,Houston,WR,70.5,182,9.88,31.125,NA,4.59,10,34.5,115,4.31,6.9,NA,NA
2017,Jylan Ware,Alabama State,OT,79.5,317,9.75,33.5,NA,4.99,NA,29,113,4.7,7.96,NA,NA
2017,Chad Wheeler,Southern California,OT,78.63,306,9.5,33.125,NA,5.42,15,20.5,105,5.01,7.95,NA,NA
2017,TreDavious White,Louisiana State,CB,71.25,192,9.13,32.125,NA,4.47,16,32,117,4.32,NA,NA,NA
2017,Dylan Wiesman,Tennessee,OG,75.63,309,9.13,32,NA,5.06,27,28.5,105,4.89,8.11,NA,NA
2017,Avery Williams,Temple,OLB,69.13,222,9.25,29.75,NA,4.7,24,29,110,4.33,7.21,NA,NA
2017,Chad Williams,Grambling State (LA),WR,72.5,207,9.75,32,NA,4.43,21,35.5,123,4.21,7.06,NA,NA
2017,Darrell Williams,Western Kentucky,OT,77.25,315,9.5,33,NA,5.24,25,29,99,4.93,7.81,NA,NA
2017,Jalen Williams,Massachusetts,WR,74.38,209,9.38,31,NA,4.55,14,40.5,119,NA,NA,NA,NA
2017,Joe Williams,Utah,RB,70.75,210,9.38,30.75,NA,4.41,14,35,125,4.19,6.94,NA,NA
2017,Josh Williams,Arkansas,OLB,71.75,236,9.25,32,NA,4.86,20,28.5,114,4.7,7.33,NA,NA
2017,Marcus Williams,Utah,FS,72.75,202,9.5,32.5,NA,4.56,14,43.5,128,4.2,NA,NA,NA
2017,Mike Williams,Clemson,WR,75.75,218,9.38,33.38,17,4.54,15,32.5,121,NA,NA,NA,NA
2017,Nigel Williams,Virginia Tech,DT,74.25,296,10,33.25,NA,5.11,24,30,99,4.15,7.58,NA,NA
2017,Jordan Willis,Kansas State,DE,75.75,255,9.88,33.5,NA,4.53,24,39,124,NA,NA,NA,NA
2017,Brandon Wilson,Houston,CB,70.13,198,9,30.5,NA,4.4,24,41,133,4.42,7.09,NA,NA
2017,Mario Yakoo,Boise State,OG,75.75,312,9.63,32.375,NA,5.42,18,25,100,4.77,7.91,NA,NA
2016,Mehdi Abdesmad,Boston College,DT,78.25,284,9.75,33.38,NA,5.1,25,29.5,108,4.62,7.43,NA,NA
2016,Vernon Adams,Oregon,QB,70.88,200,9.13,30.25,NA,4.83,NA,29.5,114,4.2,NA,NA,NA
2016,Mackensie Alexander,Clemson,CB,70.38,190,9.13,31.38,NA,4.49,11,37.5,121,4.21,7.18,NA,NA
2016,Vadal Alexander,Louisiana State,OG,77.25,326,10.5,35.25,NA,5.57,25,24,95,4.9,NA,NA,NA
2016,Stephen Anderson,California,TE,74.13,230,9.25,32,NA,4.64,16,38,119,4.13,6.95,NA,NA
2016,Sterling Bailey,Georgia,DE,76,285,10.25,33.38,NA,5.23,20,30,111,4.73,7.39,NA,NA
2016,Alex Balducci,Oregon,DT,75.63,309,9.25,33,NA,5.01,25,33,113,4.63,7.55,NA,NA
2016,Trevor Bates,Maine,OLB,73,245,9.75,32.5,NA,4.78,18,33.5,118,4.25,6.75,NA,NA
2016,Jimmy Bean,Oklahoma State,DE,77,264,9.75,33.5,NA,NA,20,NA,NA,NA,NA,NA,NA
2016,Adrian Bellard,Texas State,OT,76.75,301,9.63,34.625,NA,5.49,15,26,93,5.03,8.08,NA,NA
2016,Andrew Billings,Baylor,DT,72.63,311,10,33,NA,5.05,31,27.5,113,4.82,7.74,NA,NA
2016,Ronald Blair,Appalachian State (NC),DE,74.13,284,10.25,34,NA,5.15,32,30,113,4.53,NA,NA,NA
2016,Austin Blythe,Iowa,C,74.13,298,9.38,30.25,NA,5.36,29,27.5,99,4.53,7.55,NA,NA
2016,Evan Boehm,Missouri,C,74.13,302,10.25,31.63,NA,5.33,24,28.5,96,4.69,NA,NA,NA
2016,Moritz Boehringer,Schwabisch Hall,WR,76.5,227,9.5,32.625,NA,4.49,17,39,131,4.09,6.64,NA,NA
2016,Joe Bolden,Michigan,ILB,73.25,230,9.75,30.375,NA,4.95,17,35,112,4.5,7.22,NA,NA
2016,Devante Bond,Oklahoma,OLB,73.13,235,9.25,32.38,NA,4.7,21,37.5,121,4.36,NA,NA,NA
2016,James Bradberry,Samford (AL),CB,72.75,211,9.13,33.38,NA,4.5,16,36,124,4.21,NA,NA,NA
2016,Ben Braunecker,Harvard,TE,75.38,250,9.5,32.75,NA,4.73,20,35.5,121,4.2,NA,NA,NA
2016,Jake Brendel,UCLA,C,76.13,303,9,31.625,NA,5.01,25,28,108,4.27,NA,NA,NA
2016,Travis Britz,Kansas State,DT,75.5,293,10.25,31.75,NA,5.24,23,25,95,4.65,7.59,NA,NA
2016,Anthony Brown,Purdue,CB,71.25,192,8.25,31.75,NA,4.33,19,35,115,4.19,NA,NA,NA
2016,Chris Brown,Notre Dame,WR,74,194,9,32.25,NA,4.5,14,33.5,130,4.41,7.37,NA,NA
2016,Jonathan Bullard,Florida,DE,75,285,10,33.63,NA,4.93,23,32,116,4.56,NA,NA,NA
2016,James Burgess,Louisville,ILB,72.25,229,10.38,30.375,NA,4.72,21,32.5,121,4.43,6.99,NA,NA
2016,Vernon Butler,Louisiana Tech,DT,75.63,323,10.75,35.13,NA,5.33,26,29.5,104,4.76,NA,NA,NA
2016,DeVondre Campbell,Minnesota,OLB,75.63,232,9.63,33.63,NA,4.58,16,34,116,4.5,7.07,NA,NA
2016,Tra Carson,Texas A&M,RB,71.25,227,9.25,31.5,NA,4.64,19,37,115,4.27,7.1,NA,NA
2016,Tevin Carter,Utah,SS,73.25,218,9.25,32,NA,4.54,19,34,124,4.44,7.23,NA,NA
2016,Joseph Cheek,Texas A&M,OG,78,295,9.25,32.75,NA,5.46,20,23.5,95,4.96,NA,NA,NA
2016,Marqui Christian,Midwestern State (TX),SS,71,193,9.63,30.625,NA,4.54,14,35.5,120,4.27,6.85,NA,NA
2016,Donavon Clark,Michigan State,OG,75.88,312,10.13,32.75,NA,5.19,26,27,102,4.72,7.6,NA,NA
2016,LeRaven Clark,Texas Tech,OT,77.25,316,11.88,36.13,NA,5.16,18,30,109,NA,NA,NA,NA
2016,Shon Coleman,Auburn,OT,77.5,307,10.63,35.13,NA,NA,22,NA,NA,NA,NA,NA,NA
2016,Maliek Collins,Nebraska,DT,73.88,311,9.5,33.13,NA,5.03,25,29.5,109,4.52,NA,NA,NA
2016,Jack Conklin,Michigan State,OT,77.75,308,10.38,35,NA,5,25,30,103,4.57,NA,NA,NA
2016,Connor Cook,Michigan State,QB,76,217,9.75,33,NA,4.79,NA,33,113,4.28,NA,NA,NA
2016,Fahn Cooper,Mississippi,OT,76.5,303,10,34.75,NA,5.17,19,25,102,4.89,NA,NA,NA
2016,Marshaun Coprich,Illinois State,RB,68,207,9,29.63,NA,4.47,17,34,112,4.58,6.9,NA,NA
2016,James Cowser,Southern Utah,DE,75.13,248,10.25,32.88,NA,4.82,21,31.5,111,4.31,NA,NA,NA
2016,Sua Cravens,Southern California,OLB,72.75,226,9.5,32.13,NA,4.66,16,27,114,4.24,6.94,NA,NA
2016,Joe Dahl,Washington State,OG,76.13,304,9.13,33.13,NA,5.18,28,31,109,4.77,NA,NA,NA
2016,Elijah Daniel,Murray State (KY),DT,74.5,293,9.75,33.25,NA,5.16,29,29.5,104,4.79,7.78,NA,NA
2016,Ty Darlington,Oklahoma,C,74.75,294,9.88,32.25,NA,5.09,24,28.5,107,4.71,8.07,NA,NA
2016,Josh Dawson,Georgia,DE,75.88,263,10,34.375,NA,4.82,21,33,112,4.57,7.35,NA,NA
2016,Sheldon Day,Notre Dame,DT,72.63,293,9.63,32.63,NA,5.07,21,30,102,4.5,NA,NA,NA
2016,Alex De La Torre,Texas,FB,72.38,251,8.63,29.5,NA,4.91,25,28,113,4.38,7.33,NA,NA
2016,Taylor Decker,Ohio State,OT,79,310,10,33.75,NA,5.23,20,29,101,4.76,NA,NA,NA
2016,Denzel Devall,Alabama,ILB,73.38,252,9.88,31.75,NA,NA,11,31.5,101,NA,NA,NA,NA
2016,Kevin Dodd,Clemson,DE,77,277,10,34,NA,4.86,22,30.5,110,4.44,7.32,NA,NA
2016,Spencer Drango,Baylor,OG,77.63,315,9.5,33.75,NA,5.27,30,27,100,4.66,NA,NA,NA
2016,Lachlan Edwards,Sam Houston State (TX),P,76.13,209,9.38,32.375,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Parker Ehinger,Cincinnati,OG,78.25,310,9.88,33,NA,5.26,NA,27.5,97,NA,NA,NA,NA
2016,Anthony Fabiano,Harvard,OG,75.75,303,9.38,32.25,NA,5.04,25,32.5,108,4.42,7.41,NA,NA
2016,Kaimi Fairbairn,UCLA,K,71.5,183,9.25,31.25,NA,NA,NA,NA,NA,NA,7.75,NA,NA
2016,Josh Ferguson,Illinois,RB,69.5,198,9,30,NA,4.48,21,34.5,120,NA,NA,NA,NA
2016,Leonard Floyd,Georgia,OLB,77.63,244,10.13,33.13,NA,4.6,NA,39.5,127,4.32,7.18,NA,NA
2016,Kyle Friend,Temple,OG,72.63,295,10.63,31.875,NA,5.09,41,28.5,102,4.69,7.48,NA,NA
2016,Devin Fuller,UCLA,WR,72,194,9.5,30.5,NA,4.39,NA,36,124,4.07,7.03,NA,NA
2016,Will Fuller,Notre Dame,WR,72.13,186,8.25,30.75,NA,4.32,10,33.5,126,4.27,NA,NA,NA
2016,Joshua Garnett,Stanford,OG,76.38,312,10.13,33.88,NA,5.32,30,29,99,4.64,NA,NA,NA
2016,Rico Gathers,Baylor,TE,78.25,273,NA,NA,NA,4.79,NA,NA,115,4.56,NA,NA,NA
2016,Graham Glasgow,Michigan,OG,77.88,307,10.75,33.63,NA,5.13,23,25,106,4.63,NA,NA,NA
2016,TJ Green,Clemson,FS,74.5,209,9.63,32,NA,4.34,13,35.5,129,4.41,7.1,NA,NA
2016,Darrell Greene,San Diego State,OG,74.75,321,9.63,31.63,NA,5.2,28,21.5,98,4.98,NA,NA,NA
2016,Kamu Grugier-Hill,Eastern Illinois,SS,74.13,208,9.25,30.5,NA,4.45,15,38.5,129,4.2,6.89,NA,NA
2016,Joe Haeg,North Dakota State,OT,78,304,9.63,33.75,NA,5.16,NA,27.5,111,4.47,NA,NA,NA
2016,Deiondre Hall,Northern Iowa,CB,73.63,199,9.75,34.38,NA,4.68,10,37,127,4.06,NA,NA,NA
2016,Javon Hargrave,South Carolina State,DT,73.38,309,9.63,32,NA,4.93,29,34.5,109,4.7,NA,NA,NA
2016,Vernon Hargreaves,Florida,CB,70.5,204,8.75,30.63,NA,4.5,15,39,130,3.98,NA,NA,NA
2016,DeVante Harris,Texas A&M,CB,70.63,176,8.13,30.625,NA,4.56,5,38.5,124,4.06,NA,NA,NA
2016,Joel Heath,Michigan State,DT,77.25,293,10.5,34.5,NA,5.02,26,33,113,4.52,NA,NA,NA
2016,Temarrick Hemingway,South Carolina State,TE,76.88,244,10,34,NA,4.71,18,30.5,115,4.31,NA,NA,NA
2016,Derrick Henry,Alabama,RB,74.63,247,8.75,33,NA,4.54,22,37,130,4.38,NA,NA,NA
2016,Hunter Henry,Arkansas,TE,76.88,250,9.25,32.75,NA,4.68,13,31.5,113,4.41,7.16,NA,NA
2016,Tyrone Holmes,Montana,OLB,74.25,253,9.5,32,NA,4.59,28,37.5,113,4.3,7,NA,NA
2016,DeAndre Houston-Carson,William & Mary (VA),FS,72.75,201,9.13,30.13,NA,4.54,13,32.5,115,4.28,NA,NA,NA
2016,Jordan Howard,Indiana,RB,71.88,230,9,32.25,NA,4.59,16,34,122,4.34,7.14,NA,NA
2016,Joey Hunt,Texas Christian,C,73.75,299,10,30,NA,NA,34,NA,NA,NA,NA,NA,NA
2016,Germain Ifedi,Texas A&M,OT,77.75,324,10.75,36,NA,5.27,24,32.5,109,4.75,NA,NA,NA
2016,Matt Ioannidis,Temple,DT,75.5,299,10.13,32.375,NA,5.03,32,28,108,4.68,7.56,NA,NA
2016,Branden Jackson,Texas Tech,DE,75.88,273,10.25,33.38,NA,5.06,20,31.5,113,4.77,7.09,NA,NA
2016,Dominick Jackson,Alabama,OT,77,313,9.75,33,NA,5.48,20,26,97,NA,NA,NA,NA
2016,William Jackson,Houston,CB,72.38,189,9.25,31.75,NA,4.37,10,NA,116,4.32,6.86,NA,NA
2016,Cory James,Colorado State,OLB,73,229,10,32.75,NA,4.6,16,35,127,4.5,6.65,NA,NA
2016,Jordan Jenkins,Georgia,OLB,74.63,259,11.25,34.25,NA,4.8,16,36.5,121,4.32,7.39,NA,NA
2016,Peter Jinkens,Texas,OLB,71.75,234,9.25,31.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Austin Johnson,Penn State,DT,76.38,314,9.88,32.75,NA,5.32,25,26,96,4.75,NA,NA,NA
2016,Brandon Johnson,Penn State,RB,74,228,9.5,32.375,NA,4.43,22,39.5,127,4.12,6.84,NA,NA
2016,CJ Johnson,Mississippi,ILB,73.38,234,8.88,32.75,NA,4.81,12,27,102,4.52,7.69,NA,NA
2016,Marcus Johnson,Texas,WR,72.88,204,9.25,31.875,NA,4.39,22,37,135,4.39,7.26,NA,NA
2016,Chris Jones,Mississippi State,DT,77.75,310,9,32.75,NA,5.03,26,24.5,106,4.62,NA,NA,NA
2016,Jonathan Jones,Auburn,CB,69.13,186,8.75,30.25,NA,4.33,19,36,123,4.25,NA,NA,NA
2016,Malachi Jones,Appalachian State (NC),WR,73.75,211,9.63,32.25,NA,4.53,14,37.5,125,4.3,6.9,NA,NA
2016,Matt Judon,Grand Valley State (MI),DE,75,275,9.5,33.88,NA,4.73,30,35,109,4.52,NA,NA,NA
2016,Ufomba Kamalu,Miami (FL),DT,77.13,295,10,35,NA,5.01,26,25,106,4.58,NA,NA,NA
2016,Ted Karras,Illinois,OG,75.75,307,9.5,32.5,NA,5.34,32,26.5,106,4.7,8.15,NA,NA
2016,Nila Kasitati,Oklahoma,OG,75.25,317,10.5,32,NA,5.32,12,27.5,107,4.83,NA,NA,NA
2016,Jared Kaster,Texas Tech,C,74.88,296,9.5,30.75,NA,5.52,22,26,89,4.8,8.15,NA,NA
2016,Ryan Kelly,Alabama,C,76,311,9.63,33.63,NA,5.03,26,30,103,4.59,NA,NA,NA
2016,Miles Killebrew,Southern Utah,SS,73.88,217,9.5,32.13,NA,4.65,22,38,127,4.18,NA,NA,NA
2016,Denver Kirkland,Arkansas,OG,76.5,335,9.63,34.63,NA,5.55,19,22.5,94,5.06,8,NA,NA
2016,Darren Lake,Alabama,DT,74.75,329,9.75,34.875,NA,NA,25,28.5,97,NA,NA,NA,NA
2016,Jimmy Landes,Baylor,LS,73.25,240,9.63,30.375,NA,5,NA,27.5,110,4.38,NA,NA,NA
2016,Darius Latham,Indiana,DT,76.25,311,10,34.75,NA,5.32,19,29,100,4.63,7.5,NA,NA
2016,Terrell Lathan,Texas Christian,DE,75.63,292,10.13,33.875,NA,4.92,18,31.5,118,4.51,7.34,NA,NA
2016,Nile Lawrence-Stample,Florida State,DT,73,320,9.88,32.75,NA,5.13,24,27,101,4.79,7.81,NA,NA
2016,Shaq Lawson,Clemson,DE,74.63,269,10,32.75,NA,4.7,NA,33,120,4.21,NA,NA,NA
2016,Crevon LeBlanc,Florida Atlantic,CB,69.88,185,9.13,29.25,NA,4.67,21,34,114,4.21,6.95,NA,NA
2016,Eric Lee,South Florida,DE,75.25,254,10.25,33.375,NA,4.72,24,26.5,117,4.82,7.41,NA,NA
2016,Steve Longa,Rutgers,OLB,72.63,241,9.75,32,NA,4.78,19,32,116,4.56,7.35,NA,NA
2016,John Lunsford,Liberty (VA),K,73.5,214,10.13,32.875,NA,4.74,NA,29,117,NA,NA,NA,NA
2016,Luther Maddy,Virginia Tech,DT,72,287,9,33.25,NA,NA,29,NA,NA,NA,NA,NA,NA
2016,Curt Maggitt,Tennessee,OLB,75.25,247,10.13,33,NA,NA,22,NA,NA,NA,NA,NA,NA
2016,Tyler Marz,Wisconsin,OT,78.75,316,10,33.5,NA,5.54,19,27.5,99,4.97,NA,NA,NA
2016,Chris Mayes,Georgia,DT,75.13,338,9,34,NA,5.34,33,23.5,104,5.13,NA,NA,NA
2016,Doug Middleton,Appalachian State (NC),FS,71.75,209,8.88,30.125,NA,4.5,18,38.5,131,4.38,6.93,NA,NA
2016,Greg Milhouse,Campbell,DT,73.38,295,10.63,32.25,NA,4.91,26,33.5,111,4.68,7.94,NA,NA
2016,Harlan Miller,Southeastern Louisiana,CB,71.88,182,9.38,31.38,NA,4.65,6,35.5,118,4.43,7.13,NA,NA
2016,Chris Moore,Cincinnati,WR,73,206,9.38,33.38,NA,4.53,10,37,130,4.2,NA,NA,NA
2016,Mike Moore,Virginia,DE,75.25,269,9.75,33.75,NA,4.92,28,29,113,4.47,7.6,NA,NA
2016,David Morgan,Texas-San Antonio,TE,76.13,262,10.5,33.63,NA,5.02,29,30,115,4.19,NA,NA,NA
2016,Kyle Murphy,Stanford,OT,78.38,305,9.75,33.5,NA,NA,23,NA,NA,NA,NA,NA,NA
2016,Stephane Nembot,Colorado,OT,78.75,322,10.75,34.63,NA,5.39,32,26.5,103,5.15,7.81,NA,NA
2016,Giorgio Newberry,Florida State,DE,77.5,285,9.5,34,NA,4.94,20,30,114,4.78,7.34,NA,NA
2016,Dadi Nicolas,Virginia Tech,DE,74.88,235,10.38,34.75,NA,4.74,14,41,116,4.38,7.65,NA,NA
2016,Dwayne Norman,Duke,OLB,72.13,230,9.25,32,NA,4.63,19,34.5,121,4.43,7.46,NA,NA
2016,Jared Norris,Utah,ILB,73.25,241,10.13,31.5,NA,4.8,19,29.5,114,4.52,7.07,NA,NA
2016,Shawn Oakman,Baylor,DE,79.63,287,10.63,35.75,NA,4.96,23,32,123,4.56,NA,NA,NA
2016,Victor Ochi,Stony Brook (NY),DE,73.13,246,10.13,33.75,NA,4.86,22,32,119,4.4,NA,NA,NA
2016,Rees Odhiambo,Boise State,OG,75.88,314,9.63,33.25,NA,NA,23,27,93,4.69,8.09,NA,NA
2016,Emmanuel Ogbah,Oklahoma State,DE,76.25,273,10,35.5,NA,4.63,20,35.5,121,4.5,NA,NA,NA
2016,Romeo Okwara,Notre Dame,DE,76.63,265,10.13,34.13,NA,4.9,23,33,120,4.53,NA,NA,NA
2016,David Onyemata,Manitoba,DT,75.25,300,10.38,33.25,NA,5.07,33,33,119,4.69,7.25,NA,NA
2016,Nick OToole,West Virginia,P,75.38,219,9.75,32.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Montese Overton,East Carolina (NC),OLB,73.75,223,9.5,32.75,NA,4.61,18,34,123,4.47,7.25,NA,NA
2016,David Perkins,Illinois State,OLB,73.88,233,9.75,32.125,NA,NA,24,NA,NA,NA,NA,NA,NA
2016,DJ Pettway,Alabama,DE,74.13,265,9.5,32.25,NA,4.99,17,28,108,4.69,7.96,NA,NA
2016,DJ Reader,Clemson,DT,74.63,327,9.5,33.63,NA,5.33,30,29.5,99,4.71,8.03,NA,NA
2016,Alex Redmond,UCLA,OG,76.75,294,10.5,33.25,NA,5.3,30,28,111,4.9,NA,NA,NA
2016,Jarran Reed,Alabama,DT,74.88,307,10.5,33.38,NA,5.21,NA,31,104,4.75,NA,NA,NA
2016,Hassan Ridgeway,Texas,DT,75.38,303,9.38,33,NA,5.02,24,32,113,4.82,7.37,NA,NA
2016,AShawn Robinson,Alabama,DT,75.63,307,10.5,34.5,NA,5.2,22,26,106,4.74,NA,NA,NA
2016,James Ross,Michigan,ILB,71.25,232,9.63,30.25,NA,5.01,22,26,105,4.62,7.38,NA,NA
2016,Wes Schweitzer,San Jose State,OT,76,300,10.5,32.625,NA,5.15,28,27.5,108,4.73,7.8,NA,NA
2016,Isaac Seumalo,Oregon State,OG,75.88,303,9.88,33,NA,5.19,19,26,105,4.52,NA,NA,NA
2016,Brandon Shell,South Carolina,OT,77.38,324,10.75,34.75,NA,5.22,22,30.5,112,4.62,7.62,NA,NA
2016,Aziz Shittu,Stanford,DT,74,288,10.13,34,NA,5.41,31,29.5,102,4.52,7.52,NA,NA
2016,Devaunte Sigler,Jacksonville State (AL),DT,75.5,298,9.88,33.75,NA,5.15,23,25,99,4.97,NA,NA,NA
2016,LeShaun Sims,Southern Utah,CB,72.5,203,8.13,31.63,NA,4.53,11,37,120,4.19,6.82,NA,NA
2016,Matt Skura,Duke,C,75.38,305,10.13,33.375,NA,5.39,27,24,103,4.76,7.83,NA,NA
2016,Pearce Slater,San Diego State,OT,78.75,329,10,35.25,NA,5.42,17,23,92,5.12,NA,NA,NA
2016,Ryan Smith,North Carolina Central,CB,71,189,8.88,30.5,NA,4.47,18,36,122,4.09,NA,NA,NA
2016,Noah Spence,Eastern Kentucky,DE,74.5,251,10.75,33,NA,4.8,25,35,121,4.35,NA,NA,NA
2016,Jason Spriggs,Indiana,OT,77.63,301,10.13,34.13,NA,4.94,31,31.5,115,4.44,7.57,NA,NA
2016,Ronnie Stanley,Notre Dame,OT,77.75,312,10.63,35.63,NA,5.2,24,28.5,NA,4.9,7.96,NA,NA
2016,Chance Stewart,Hillsdale (MI),QB,77.25,254,10,33.75,NA,5.2,11,26,100,4.74,7.71,NA,NA
2016,Jordan Swindle,Kentucky,OT,78.63,313,9.75,34.5,NA,5.4,22,29,113,4.97,8.29,NA,NA
2016,Charles Tapper,Oklahoma,DE,74.63,271,11.5,34.38,NA,4.59,23,34,119,NA,NA,NA,NA
2016,John Theus,Georgia,OT,78.5,313,10.13,34.5,NA,5.22,19,28,103,4.78,NA,NA,NA
2016,Michael Thomas,Ohio State,WR,74.75,212,10.5,32.13,NA,4.57,18,35,126,4.13,NA,NA,NA
2016,Mike Thomas,Southern Mississippi,WR,73.25,193,9.38,31.375,NA,4.54,16,36,126,4.26,7.06,NA,NA
2016,Ron Thompson,Syracuse,DE,75,253,9.38,32.25,NA,4.92,18,NA,106,4.5,7.15,NA,NA
2016,Joe Thuney,North Carolina State,OG,76.63,304,9.63,32.25,NA,4.95,28,28.5,110,4.54,NA,NA,NA
2016,Cole Toner,Harvard,OT,77.25,306,9.75,33.13,NA,5.32,22,26,103,4.59,NA,NA,NA
2016,Max Tuerk,Southern California,C,77,298,10.75,32.5,NA,NA,22,NA,NA,NA,NA,NA,NA
2016,Laremy Tunsil,Mississippi,OT,77,310,10,34.25,NA,NA,34,28.5,111,NA,NA,NA,NA
2016,Landon Turner,North Carolina,OG,75.88,330,10.38,32.88,NA,5.58,30,19,88,4.95,8.2,NA,NA
2016,Halapoulivaati Vaitai,Texas Christian,OT,78,320,10.63,34.25,NA,5.26,23,29,113,5,7.69,NA,NA
2016,Vincent Valentine,Nebraska,DT,75.63,329,9.63,33.13,NA,5.19,17,29,110,4.59,NA,NA,NA
2016,Dan Vitale,Northwestern,RB,72.88,239,9.75,31.75,NA,4.6,30,38.5,123,4.12,NA,NA,NA
2016,Joe Walker,Oregon,ILB,74.38,236,10.13,32.875,NA,4.6,23,37.5,124,4.39,6.86,NA,NA
2016,Aaron Wallace,UCLA,OLB,74.38,242,9.38,31.75,NA,4.59,25,36,130,4.27,7.45,NA,NA
2016,Cleveland Wallace,San Jose State,CB,70.75,188,9.5,31.75,NA,4.68,7,35.5,123,4.25,6.87,NA,NA
2016,Channing Ward,Mississippi,DE,75.38,288,9.13,31.5,NA,4.76,NA,26.5,105,4.59,7.46,NA,NA
2016,Jihad Ward,Illinois,DE,77.13,297,9.38,33.88,NA,5.11,20,25,111,4.63,7.45,NA,NA
2016,Carson Wentz,North Dakota State,QB,77.25,237,10,33.25,29,4.77,NA,30.5,118,4.15,NA,NA,NA
2016,Christian Westerman,Arizona State,OG,75.13,298,11.88,33.5,NA,5.12,34,25,98,4.71,NA,NA,NA
2016,Darius White,California,CB,71.25,179,9.5,31.125,NA,4.56,5,32.5,116,4.6,6.88,NA,NA
2016,Cody Whitehair,Kansas State,OG,75.75,301,10.13,32.38,NA,5.02,16,25.5,110,4.58,NA,NA,NA
2016,Antwione Williams,Georgia Southern,OLB,74.75,240,9.75,33.625,NA,4.8,23,35,118,4.58,7.03,NA,NA
2016,Brandon Williams,Southern Illinois,OLB,77,256,9.5,32,NA,4.72,24,37,125,4.46,7.27,NA,NA
2016,Brandon Williams,Texas A&M,FS,71.38,197,8.63,32.5,NA,4.37,18,30.5,118,4.19,NA,NA,NA
2016,Bryce Williams,East Carolina (NC),TE,77.75,257,9.63,33.63,NA,4.94,19,29.5,111,4.53,NA,NA,NA
2016,Duke Williams,Auburn,WR,74.25,229,9.25,32.5,NA,4.72,14,30,121,4.47,NA,NA,NA
2016,Jonathan Williams,Arkansas,RB,70.75,220,10,31.63,NA,4.63,16,NA,NA,4.29,6.97,NA,NA
2016,Rodrick Williams,Minnesota,RB,69.13,224,9.38,30.5,NA,4.7,14,35,112,4.41,7.21,NA,NA
2016,Trevor Williams,Penn State,CB,71.25,191,8.5,31.125,NA,4.44,16,35.5,125,4.22,6.8,NA,NA
2016,DeRunnya Wilson,Mississippi State,WR,76.63,224,9.25,33.88,NA,4.85,13,28,113,4.52,7.21,NA,NA
2016,Travis Wilson,Utah,QB,79.25,232,9.88,33.25,NA,4.83,NA,31.5,112,4.25,7.05,NA,NA
2016,Jonathan Woodard,Central Arkansas,DE,76.88,271,9.5,34,NA,4.89,28,34,117,4.4,7.08,NA,NA
2016,Josh Woodrum,Liberty (VA),QB,74.88,231,9.25,31.88,NA,4.8,NA,31,116,4.31,NA,NA,NA
2016,Antwaun Woods,Southern California,DT,72.13,318,9.63,31,NA,5,NA,27.5,104,NA,NA,NA,NA
2016,Connor Wujciak,Boston College,DT,74.5,291,10,33.25,NA,4.91,22,34.5,117,4.27,NA,NA,NA
2016,Justin Zimmer,Ferris State (MI),DT,74.63,302,10.13,31.375,NA,4.91,44,32,117,4.42,7.09,NA,NA
2015,Brandon Alexander,Central Florida,FS,72,195,8.75,31.75,NA,4.59,16,32,115,NA,NA,NA,NA
2015,Kwon Alexander,Louisiana State,OLB,72.75,227,9.25,30.25,NA,4.55,24,36,121,4.2,NA,NA,NA
