Year,Name,College,POS,Height (in),Weight (lbs),Hand Size (in),Arm Length (in),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,60Yd Shuttle,athlete_id
2010,Toby Gerhart,Stanford,RB,72,231,9.63,32,NA,4.5,22,38,118,4.25,NA,NA,188524
2010,David Gettis,Baylor,WR,75,217,10,34,NA,4.43,15,34.5,124,4.41,NA,NA,NA
2010,Brandon Ghee,Wake Forest,CB,71.63,192,10.5,32.5,NA,4.37,15,37,127,4.07,NA,NA,169063
2010,Thaddeus Gibson,Ohio State,OLB,74,243,8.75,33,NA,4.78,32,32,115,4.27,NA,NA,188306
2010,Mardy Gilyard,Cincinnati,WR,71.88,187,9.13,32.25,NA,4.61,NA,39,116,4.4,6.78,NA,169405
2010,Travis Goethel,Arizona State,ILB,74.5,240,9.63,32,NA,4.81,21,35,111,4.54,6.78,NA,183313
2010,Brandon Graham,Michigan,OLB,73.38,268,9.88,32.25,NA,4.71,31,31.5,111,4.25,7.01,NA,191442
2010,Garrett Graham,Wisconsin,TE,75.13,243,9.5,32,NA,4.71,20,34.5,112,4.35,NA,NA,177740
2010,Jimmy Graham,Miami (FL),TE,78.25,260,10.63,35,NA,4.53,15,38.5,120,4.45,NA,NA,480882
2010,Marshay Green,Mississippi,CB,68.88,180,10,31.5,NA,4.73,13,35.5,124,4.11,6.8,NA,173558
2010,Kurtis Gregory,Missouri,OG,76.5,305,10.25,33,NA,5.31,26,25.5,91,4.93,7.59,NA,NA
2010,Clint Gresham,Texas Christian,LS,74.75,236,9,31.5,NA,5.08,NA,NA,NA,NA,NA,NA,NA
2010,Jermaine Gresham,Oklahoma,TE,77.25,261,9.63,34.75,NA,4.66,20,35,113,4.53,NA,NA,188942
2010,Everson Griffen,Southern California,DE,75.38,273,10,32.63,NA,4.65,32,34,115,4.36,7.25,NA,NA
2010,Cody Grimm,Virginia Tech,SS,70.88,203,9.63,30.5,NA,4.55,11,35.5,117,4.02,NA,NA,178767
2010,Rob Gronkowski,Arizona,TE,78.25,258,10.75,34.25,NA,4.68,23,33.5,119,4.47,7.18,NA,232120
2010,Joe Haden,Florida,CB,70.75,193,9.5,32.75,NA,4.52,18,35,125,4.34,NA,NA,232013
2010,Max Hall,Brigham Young,QB,72.63,209,9,30,NA,4.84,NA,32,102,4.35,NA,NA,160307
2010,Clay Harbor,Missouri State,FB,74.63,252,9.5,32.63,NA,4.62,30,40,120,4.37,7.12,NA,NA
2010,Montario Hardesty,Tennessee,RB,71.75,225,9.5,31,25,4.49,21,41,124,4.14,NA,NA,175660
2010,Greg Hardy,Mississippi,DE,76,281,9.75,34,NA,4.82,21,35,117,4.65,7.13,NA,191208
2010,Ramon Harewood,Morehouse,OT,78.25,341,NA,NA,NA,5.11,22,24,111,NA,NA,NA,NA
2010,Larry Hart,Central Arkansas,OLB,72.38,248,NA,NA,NA,4.62,24,34,121,4.26,7,NA,NA
2010,Chris Hawkins,Louisiana State,CB,72.13,187,9.88,32,NA,4.43,16,35,118,4.46,NA,NA,NA
2010,Joe Hawley,Nevada Las Vegas,C,75.25,297,10.63,33.13,NA,5.21,35,26,105,4.73,NA,NA,NA
2010,Aaron Hernandez,Florida,TE,74.38,245,9.75,32.25,NA,4.64,30,33,111,4.18,6.83,NA,232015
2010,Tim Hiller,Western Michigan,QB,76,229,9.13,31.25,NA,4.97,18,32.5,118,4.54,NA,NA,170735
2010,Shay Hodge,Mississippi,WR,73.25,209,9.25,33,NA,4.62,11,33.5,117,4.32,NA,NA,191213
2010,Trindon Holliday,Louisiana State,WR,65.25,166,8.25,28.5,NA,4.21,10,42,116,4.48,NA,NA,181680
2010,Michael Hoomanawanui,Illinois,TE,75.63,264,10.13,33,NA,4.77,25,32.5,110,4.52,7.67,NA,189236
2010,Lamarr Houston,Texas,DT,74.75,305,10,33,NA,4.84,30,33.5,114,4.71,NA,NA,NA
2010,David Howard,Brown (RI),DT,74.88,293,NA,NA,NA,5.03,27,32,104,4.7,7.58,NA,NA
2010,Otis Hudson,Eastern Illinois,OT,76.63,312,NA,NA,NA,5.17,21,26.5,105,4.91,8.14,NA,NA
2010,Jerry Hughes,Texas Christian,OLB,73.75,255,9.75,33,NA,4.65,26,34.5,118,4.15,NA,NA,183258
2010,Josh Hull,Penn State,ILB,74.75,237,9,32.75,NA,4.93,25,32.5,115,4.07,6.73,NA,183137
2010,Carl Ihenacho,San Jose State,OLB,74,245,8.88,33.5,NA,4.86,20,NA,NA,NA,NA,NA,NA
2010,Mike Iupati,Idaho,OG,77.13,331,10.63,34.75,NA,5.24,27,27.5,92,4.93,NA,NA,NA
2010,Brian Jackson,Oklahoma,CB,72.63,202,9.75,34,NA,4.65,20,35.5,120,4.22,NA,NA,NA
2010,Kareem Jackson,Alabama,CB,70.5,196,9.13,30,NA,4.4,13,37.5,118,4.14,NA,NA,237207
2010,Rashawn Jackson,Virginia,FB,73,239,9.88,33,NA,4.75,20,34.5,117,4.47,7,NA,177406
2010,Brandon James,Florida,RB,66.38,186,8.75,29.75,NA,4.47,14,NA,NA,NA,NA,NA,186583
2010,Javarris James,Miami (FL),RB,72.25,215,9.63,32,NA,4.58,21,36,115,4.24,7.07,NA,183687
2010,AJ Jefferson,Frenso State (CA),CB,72.13,193,9.25,32.5,NA,4.42,7,44,126,4,NA,NA,NA
2010,John Jerry,Mississippi,OT,77.38,328,9.75,34,NA,5.15,31,27.5,101,4.69,NA,NA,NA
2010,Brett Johnson,California,FS,73,194,NA,NA,NA,4.47,14,42.5,129,4.01,6.77,NA,NA
2010,George Johnson,Rutgers,DE,76.38,268,NA,NA,NA,4.79,29,31,113,4.57,6.96,NA,NA
2010,Marquis Johnson,Alabama,CB,70.75,192,NA,NA,NA,4.65,NA,NA,NA,4.03,7.2,NA,NA
2010,Micah Johnson,Kentucky,ILB,73.5,258,9.25,32,NA,4.99,31,29,107,4.26,7.34,NA,5122112
2010,Mike Johnson,Alabama,OG,77.25,312,9.75,32.5,NA,5.37,21,25,91,5.01,8.16,NA,NA
2010,Robert Johnson,Utah,FS,74.13,203,NA,NA,NA,4.58,13,33,115,4.12,6.56,NA,NA
2010,Stafon Johnson,Southern California,RB,70.88,214,8.75,30.38,NA,4.62,13,35.5,118,4.28,7.21,NA,183229
2010,Kyle Jolly,North Carolina,OT,78,311,10.25,33.5,NA,5.36,20,21.5,89,4.87,7.81,NA,NA
2010,Arthur Jones,Syracuse,DT,75.25,301,10.25,35.25,NA,NA,30,NA,NA,NA,NA,NA,556628
2010,Chad Jones,Louisiana State,SS,74.13,221,9,32.5,NA,4.59,9,36,115,4.14,NA,NA,232416
2010,Donald Jones,Youngstown State (OH),WR,72.38,214,9,32,NA,4.46,20,41,119,4.2,NA,NA,4613197
2010,Reshad Jones,Georgia,SS,73.25,214,9,32,NA,4.51,24,39.5,118,4.54,NA,NA,189611
2010,Linval Joseph,East Carolina (NC),DT,76.5,328,10,34.5,NA,5.09,39,30,100,4.71,7.62,NA,238495
2010,Kevin Jurovich,San Jose State,WR,70.63,182,9.5,30.5,NA,4.49,14,37.5,122,4.2,NA,NA,162264
2010,Mike Kafka,Northwestern,QB,75.13,225,9.25,33.5,NA,4.93,NA,32,110,4.37,6.78,NA,169280
2010,Deji Karim,Southern Illinois,RB,68.63,209,NA,NA,NA,4.4,19,43,123,4.33,6.95,NA,NA
2010,Sergio Kindle,Texas,OLB,74.88,250,10,33.25,NA,4.65,25,36.5,118,4.53,NA,NA,NA
2010,Jammie Kirlew,Indiana,DE,73.25,260,9.88,32.5,NA,5.05,26,33,111,4.74,7.49,NA,NA
2010,Jameson Konz,Kent State (OH),TE,75.5,234,NA,NA,NA,4.41,NA,46,128,4.25,6.93,NA,170644
2010,Matt Kopa,Stanford,OT,77.75,300,9.25,34.5,NA,NA,26,NA,NA,NA,NA,NA,NA
2010,Keaton Kristick,Oregon State,OLB,74.75,234,9.5,31,NA,4.7,16,34,120,4.21,6.87,NA,183354
2010,Brandon LaFell,Louisiana State,WR,74.5,211,8.75,32.75,NA,4.58,11,36,115,4.23,NA,NA,176392
2010,Austen Lane,Murray State (KY),DE,77.75,276,10.13,33.375,NA,4.91,20,34.5,125,4.6,NA,NA,NA
2010,Brandon Lang,Troy (AL),DE,75.75,266,8.75,32,NA,5,20,28.5,104,4.68,7.34,NA,NA
2010,Ted Larsen,North Carolina State,C,74.63,304,9.75,32,NA,5.19,26,24,96,4.66,NA,NA,NA
2010,Shawn Lauvao,Arizona State,OG,74.88,315,9.5,33,NA,5.22,33,26.5,101,4.51,NA,NA,NA
2010,Simoni Lawrence,Minnesota,OLB,72.38,232,9.63,33,NA,4.59,21,40,123,4.43,6.88,NA,381936
2010,Boris Lee,Troy (AL),ILB,72.5,238,9.75,32,NA,4.94,27,32.5,112,4.57,7.33,NA,171962
2010,Sean Lee,Penn State,ILB,74.13,236,8.75,32,NA,4.71,24,37.5,120,4.16,6.89,NA,183133
2010,Dan LeFevour,Central Michigan,QB,75.25,230,9.25,32.5,NA,4.6,NA,29.5,110,4.22,NA,NA,170586
2010,Kendrick Lewis,Mississippi,FS,71.63,198,8.63,30.5,NA,4.73,16,31.5,116,4.33,NA,NA,191214
2010,Myron Lewis,Vanderbilt,FS,73.63,203,9.63,34,NA,4.42,10,37,126,4.2,6.9,NA,188467
2010,Thaddeus Lewis,Duke,QB,72.5,215,9.63,32.63,NA,4.84,NA,28,107,NA,NA,NA,191344
2010,Trevard Lindley,Kentucky,CB,71.25,183,10.13,32.625,NA,4.51,9,38.5,116,4.27,NA,NA,161305
2010,Sean Lissemore,William & Mary (VA),DT,75.5,298,NA,NA,NA,4.91,36,30,111,4.52,7.57,NA,NA
2010,Scott Long,Louisville,WR,74.13,216,9.75,31.25,NA,4.46,20,41.5,123,4.09,NA,NA,169657
2010,Erik Lorig,Stanford,DE,75.5,281,10.13,32.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,Robert Malone,Frenso State (CA),P,73.63,235,10,31.5,NA,NA,19,NA,NA,NA,NA,NA,189886
2010,Chris Maragos,Wisconsin,FS,70.63,200,NA,NA,NA,4.49,15,36,121,3.98,6.52,NA,174430
2010,Marc Mariani,Montana,WR,72.88,190,NA,NA,NA,4.48,11,36.5,123,4.23,6.83,NA,NA
2010,Darius Marshall,Marshall (WV),RB,69.25,190,9,30.75,NA,4.59,14,35.5,109,4.39,7.13,NA,241378
2010,Jeron Mastrud,Kansas State,TE,77.38,256,9.25,33.5,NA,NA,13,32.5,106,4.59,7.42,NA,192038
2010,Ricardo Mathews,Cincinnati,DT,74,290,NA,NA,NA,4.95,26,31.5,114,4.51,7.3,NA,NA
2010,Ryan Mathews,Frenso State (CA),RB,71.63,218,9.25,31,16,4.37,19,36,121,4.33,NA,NA,241397
2010,Kevin Matthews,Texas A&M,C,75.5,298,NA,NA,NA,5.32,28,29,99,4.82,7.65,NA,NA
2010,Sam Maxwell,Kentucky,OLB,73.63,246,10.25,33,NA,4.88,NA,33,108,4.52,7.37,NA,178755
2010,Taylor Mays,Southern California,FS,75.13,230,10.25,34,NA,4.31,24,41,125,4.24,6.98,NA,183232
2010,Kyle McCarthy,Notre Dame,SS,72,205,8.88,29.5,NA,4.58,24,34,117,4.13,6.5,NA,174093
2010,Robert McClain,Connecticut,CB,69.38,195,NA,NA,NA,4.51,23,38.5,118,NA,NA,NA,192891
2010,Rolando McClain,Alabama,ILB,75.38,249,9.38,33,NA,4.68,24,35,109,4.38,7.16,NA,237212
2010,Albert McClellan,Marshall (WV),ILB,73,247,9.75,33,NA,4.75,26,36.5,119,4.21,NA,NA,NA
2010,Jacques McClendon,Tennessee,OG,74.13,308,NA,NA,NA,5.08,37,29,101,4.76,7.7,NA,NA
2010,Dexter McCluster,Mississippi,WR,68.75,172,8.38,29.25,18,4.53,20,37.5,118,4.06,6.73,NA,191216
2010,Devin McCourty,Rutgers,CB,70.75,193,9,32,NA,4.38,16,36,126,4.07,NA,NA,176928
2010,Anthony McCoy,Southern California,TE,76.5,259,10.38,34,NA,4.71,19,35.5,113,4.57,NA,NA,183233
2010,Chris McCoy,Middle Tennessee State,OLB,75.13,261,NA,NA,NA,4.7,23,33,123,4.51,7.13,NA,NA
2010,Colt McCoy,Texas,QB,73.13,216,9.38,31,25,4.79,NA,NA,114,NA,NA,NA,175772
2010,Gerald McCoy,Oklahoma,DT,76.13,295,10.25,33.75,NA,5.04,23,30.5,114,4.48,NA,NA,NA
2010,Walter McFadden,Auburn,CB,70,181,NA,NA,NA,4.39,5,35.5,123,4.28,6.9,NA,175398
2010,Chris McGaha,Arizona State,WR,72.88,201,10.13,31.75,NA,4.52,19,40,122,4.21,6.75,NA,175834
2010,Scotty McGee,James Madison (VA),CB,68.25,185,NA,NA,NA,4.45,23,38.5,127,4.21,6.9,NA,NA
2010,Joe McKnight,Southern California,RB,71.38,198,9.13,31.75,NA,4.4,18,36.5,120,4.48,7.12,NA,236598
2010,Mike McLaughlin,Boston College,ILB,72.25,242,9,31.5,NA,4.84,29,38.5,114,4.11,NA,NA,169296
2010,Sherrick McManis,Northwestern,CB,71,195,9.25,30.75,NA,NA,15,NA,NA,NA,NA,NA,188189
2010,Shawnbrey McNeal,Southern Methodist (TX),RB,69.13,194,9.38,30.5,NA,4.53,14,36,117,4.5,7.23,NA,236060
2010,Kerry Meier,Kansas,WR,74.13,224,9.38,32,NA,4.62,13,35,115,4.23,6.56,NA,177261
2010,Zoltan Mesko,Michigan,P,76.5,240,10,34,NA,NA,16,NA,NA,NA,NA,NA,180834
2010,Greg Middleton,Indiana,DE,75,268,10.13,33,NA,4.96,NA,38,116,4.69,7.74,NA,NA
2010,Jeromy Miles,Massachusetts,SS,74,210,NA,NA,NA,4.45,13,35.5,130,4.2,6.72,NA,NA
2010,Lonyae Miller,Frenso State (CA),RB,71.5,221,8.88,30.75,NA,4.43,26,36.5,120,4.54,6.94,NA,189887
2010,Brandon Minor,Michigan,RB,72,214,9,32,NA,NA,NA,NA,NA,NA,NA,NA,196784
2010,Koa Misi,Utah,OLB,74.63,251,9.88,32.5,NA,4.75,NA,38,127,4.27,6.99,NA,NA
2010,Carlton Mitchell,South Florida,WR,74.88,215,10.63,33.5,NA,4.46,16,36,122,4.55,NA,NA,190636
2010,Chris Mitchell,Louisiana State,WR,71.75,189,NA,NA,NA,4.45,12,37.5,119,4.35,6.92,NA,183540
2010,Earl Mitchell,Arizona,DT,73.75,296,10.63,33.5,NA,4.75,25,28.5,107,4.55,7.31,NA,NA
2010,Arthur Moats,James Madison (VA),OLB,72.25,246,8.63,33.75,NA,4.64,24,36.5,122,4.37,NA,NA,NA
2010,Tony Moeaki,Iowa,TE,75,245,10.13,33.25,NA,4.69,18,34,113,4.42,7.05,NA,169337
2010,Joshua Moore,Kansas State,CB,70.88,188,9.13,31.75,NA,4.5,2,36.5,122,4.07,NA,NA,NA
2010,Derrick Morgan,Georgia Tech,DE,75,266,9.75,34.5,NA,4.77,21,34,112,4.43,NA,NA,NA
2010,Dennis Morris,Louisiana Tech,FB,73.13,253,NA,NA,NA,4.82,20,29,109,4.65,7.26,NA,191077
2010,Ryan Moya,UCLA,FB,73.38,231,NA,NA,NA,4.67,22,30,106,4.3,7.07,NA,175599
2010,Roddrick Muckelroy,Texas,OLB,73.75,246,9.25,32.5,NA,4.68,19,31,110,4.39,NA,NA,182303
2010,Aleric Mullins,North Carolina,DT,73.25,321,9.38,32.25,NA,4.95,35,26,101,4.81,7.67,NA,NA
2010,Jerome Murphy,South Florida,CB,72.25,196,9,32.25,NA,4.5,16,38,127,4.05,NA,NA,173148
2010,Mike Neal,Purdue,DT,75,294,10.25,33.5,NA,4.87,31,33,113,4.53,NA,NA,NA
2010,Marshall Newhouse,Texas Christian,OG,75.75,319,10.25,34,NA,4.99,25,25,97,4.6,NA,NA,NA
2010,Matt Nichols,Eastern Washington,QB,73.88,219,NA,NA,NA,4.88,NA,28.5,105,4.18,7.11,NA,NA
2010,Eric Norwood,South Carolina,OLB,72.88,242,9.5,33.375,NA,4.71,21,36.5,115,4.23,NA,NA,190688
2010,Jared Odrick,Penn State,DT,77,304,9.75,34,NA,5.03,26,29,106,4.59,NA,NA,NA
2010,Vince Oghobaase,Duke,DT,77.25,302,10,35.38,NA,5.46,27,26,90,4.75,NA,NA,NA
2010,Russell Okung,Oklahoma State,OT,77.25,307,10.5,36,NA,5.18,38,32.5,105,4.8,7.79,NA,NA
2010,Eric Olsen,Notre Dame,C,75.88,306,9.25,32.5,NA,5.25,35,29.5,93,4.82,NA,NA,NA
2010,Fendi Onobun,Houston,TE,77.5,252,NA,NA,NA,4.45,16,37.5,133,4.15,6.85,NA,487787
2010,Jeff Owens,Georgia,DT,73,304,8.88,32.75,NA,4.97,44,30,101,4.68,NA,NA,NA
2010,Akwasi Owusu-Ansah,Indiana (PA),CB,72.25,207,9.13,32.5,NA,4.32,21,35.5,120,4.32,NA,NA,NA
2010,Preston Parker,North Alabama,WR,71.25,199,9.25,30.375,NA,4.66,16,35,117,4.16,6.92,NA,183766
2010,Alex Parsons,Southern California,OG,76,309,10,31.75,NA,5.12,23,27,99,4.56,7.56,NA,NA
2010,Pat Paschall,North Dakota State,RB,71.63,209,9.25,32.63,25,4.65,15,38.5,118,4.33,NA,NA,NA
2010,Colin Peek,Alabama,TE,77.25,252,9.63,34,NA,4.92,19,34.5,112,4.39,7.23,NA,173986
2010,Cole Pemberton,Colorado State,OT,79.25,315,10.13,34.25,NA,5.37,18,22.5,96,4.77,7.53,NA,NA
2010,David Pender,Purdue,CB,72,180,9,32,NA,4.37,8,39,124,4.28,7.08,NA,188554
2010,Jared Perry,Missouri,WR,72.75,178,9,32,NA,4.51,11,33.5,121,4.39,NA,NA,191598
2010,Corey Peters,Kentucky,DT,75.25,300,9,34,NA,4.98,26,33,98,4.76,7.31,NA,NA
2010,Mitch Petrus,Arkansas,OG,75,310,9.5,33.75,NA,5.34,45,30,106,4.58,7.28,NA,NA
2010,Aaron Pettrey,Ohio State,K,73,202,8.5,31.75,NA,NA,NA,NA,NA,NA,NA,NA,183924
2010,Jason Pierre-Paul,South Florida,DE,76.75,270,10.38,34.75,NA,4.71,19,30.5,115,4.67,NA,NA,482895
2010,Tony Pike,Cincinnati,QB,77.75,223,10,34.5,NA,4.9,NA,28.5,108,4.53,NA,NA,169390
2010,Josh Pinkard,Southern California,FS,72.88,214,9.13,32.25,NA,NA,19,NA,NA,NA,NA,NA,161099
2010,Dennis Pitta,Brigham Young,TE,76.5,245,10,32.25,NA,4.68,27,34,113,4.17,NA,NA,156974
2010,Nick Polk,Indiana,FS,71,211,9.38,33,NA,4.55,14,38,121,4.45,7.24,NA,174301
2010,Maurkice Pouncey,Florida,C,76.5,304,10,32.5,NA,5.25,25,27,95,4.92,NA,NA,NA
2010,Brian Price,UCLA,DT,73.13,303,9.5,32.25,NA,5.12,34,28.5,96,NA,NA,NA,235909
2010,Taylor Price,Ohio,WR,72.38,204,9.5,31.25,NA,4.4,16,37,114,4.34,NA,NA,188925
2010,Jordan Pugh,Texas A&M,FS,70.75,196,NA,NA,NA,4.44,14,40.5,125,4.28,7.18,NA,191673
2010,Andrew Quarless,Penn State,TE,76.38,254,10.25,34,NA,4.68,23,32,112,4.57,7.29,NA,188693
2010,Scott Ravanesi,Southern Illinois,P,72.25,191,8.75,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,David Reed,Utah,WR,72.13,191,9.38,31.75,NA,4.56,15,37,114,4.38,6.78,NA,381398
2010,Dace Richardson,Iowa,OG,77.25,320,9.75,33.5,NA,5.76,19,23.5,87,5.38,8.31,NA,NA
2010,Perry Riley,Louisiana State,OLB,73,239,9.5,32.5,NA,4.69,17,35.5,119,4.25,NA,NA,NA
2010,Andre Roberts,Citadel (SC),WR,70.88,195,9.5,31.5,NA,4.4,15,36,120,4.15,NA,NA,NA
2010,Patrick Robinson,Florida State,CB,71.25,190,8.25,30.5,NA,4.46,15,39,122,4.14,6.76,NA,183771
2010,Zac Robinson,Oklahoma State,QB,74.5,214,9,31.25,NA,4.68,NA,35,110,4.4,NA,NA,174054
2010,Dennis Rogan,Tennessee,FS,68.88,185,NA,NA,NA,4.73,NA,38,118,4.1,NA,NA,236015
2010,Myron Rolle,Florida State,SS,73.88,215,9.13,32.5,NA,4.59,21,36,124,4.15,NA,NA,NA
2010,Devin Ross,Arizona,CB,70,183,8.5,30,NA,4.64,16,40,119,NA,NA,NA,NA
2010,Jay Ross,East Carolina (NC),DT,75,313,10.25,32.625,NA,5.1,30,32,100,4.64,7.67,NA,178012
2010,Rodger Saffold,Indiana,OT,76.63,316,9.38,33.63,NA,5.21,27,29.5,113,4.67,NA,NA,NA
2010,Emmanuel Sanders,Southern Methodist (TX),WR,70.88,186,9.25,32,NA,4.4,12,39.5,126,4.1,NA,NA,177359
2010,Ricky Sapp,Clemson,OLB,75.88,252,9.75,34.5,NA,4.65,23,34,114,4.41,NA,NA,NA
2010,Shann Schillinger,Montana,FS,71.63,202,NA,NA,NA,4.5,21,37,119,4.29,7.04,NA,NA
2010,OBrien Schofield,Wisconsin,OLB,74.25,221,9.25,32.375,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,Charles Scott,Louisiana State,RB,71.38,238,9.5,33,26,4.68,17,30.5,111,4.47,NA,NA,183547
2010,Chris Scott,Tennessee,OG,76.63,319,10.38,34.13,NA,5.52,19,22.5,90,5.03,NA,NA,NA
2010,Quentin Scott,Northern Iowa,FS,75.88,224,NA,NA,NA,4.4,13,35.5,121,4.18,6.88,NA,NA
2010,George Selvie,South Florida,DE,76.38,252,9.38,34.5,NA,4.93,24,30.5,109,4.63,NA,NA,NA
2010,Darryl Sharpton,Miami (FL),ILB,71.38,236,9.88,32.5,NA,4.81,24,31,121,4.42,7.07,NA,176958
2010,Cameron Sheffield,Troy (AL),OLB,74.38,257,10,33,NA,4.92,NA,33,115,4.53,7.46,NA,NA
2010,Malcolm Sheppard,Arkansas,DT,74.13,285,9.75,33.5,NA,5.11,19,28,100,4.78,7.67,NA,NA
2010,Sam Shields,Miami (FL),CB,70.75,184,NA,NA,NA,4.3,15,39,133,4.19,6.79,NA,183694
2010,Jordan Shipley,Texas,WR,71.25,193,9.63,30.5,NA,4.6,16,36.5,116,4.22,6.92,NA,162413
2010,Mickey Shuler,Penn State,TE,76.13,251,NA,NA,NA,4.63,28,37.5,131,4.25,6.77,NA,NA
2010,Eugene Sims,West Texas A&M,DE,76.63,248,NA,NA,NA,4.69,14,32.5,114,4.38,6.9,NA,NA
2010,John Skelton,Fordham (NY),QB,77.38,243,9.75,32,24,4.85,NA,33.5,108,4.33,NA,NA,NA
2010,Riley Skinner,Wake Forest,QB,72,214,9.38,30.5,NA,5.05,NA,30,101,4.29,NA,NA,169077
2010,DAnthony Smith,Louisiana Tech,DT,74.13,304,10,32.375,NA,5.01,28,35.5,113,4.58,7.42,NA,NA
2010,Rusty Smith,Florida Atlantic,QB,77,224,NA,NA,NA,4.83,NA,23,100,4.61,7.04,NA,180299
2010,Shelley Smith,Colorado State,OG,74.88,300,9.25,32.5,NA,5.03,26,34,112,4.71,NA,NA,NA
2010,Jevan Snead,Mississippi,QB,75,219,10,32.25,22,5.04,NA,33,106,4.33,NA,NA,183449
2010,Amari Spievey,Iowa,CB,70.88,195,9.63,32,NA,4.52,6,35,116,4.38,6.89,NA,188297
2010,Brandon Spikes,Florida,ILB,74.88,249,10,33.375,NA,5.05,NA,29,111,NA,NA,NA,186591
2010,CJ Spiller,Clemson,RB,70.63,196,10.13,30.5,10,4.27,18,36,126,NA,NA,NA,192151
2010,Austin Spitler,Ohio State,OLB,74.25,243,NA,NA,NA,4.7,32,32,112,4.23,6.7,NA,174011
2010,RJ Stanford,Utah,CB,70.13,183,NA,NA,NA,4.42,12,37.5,131,4.38,6.8,NA,479896
2010,James Starks,Buffalo,RB,74.13,218,9.5,33.75,NA,4.5,15,36,119,4.23,NA,NA,170697
2010,Reggie Stephens,Iowa State,C,75,314,NA,NA,NA,5.4,31,25,98,4.98,7.94,NA,NA
2010,Darian Stewart,South Carolina,SS,71,213,8.88,32.5,NA,4.53,12,37,122,4.32,6.89,NA,NA
2010,Juamorris Stewart,Southern (LA),WR,72.88,201,NA,NA,NA,4.59,5,37,116,4.38,7.08,NA,NA
2010,Darrell Stuckey,Kansas,SS,71.5,205,9.75,31,NA,4.46,17,39.5,120,NA,NA,NA,177267
2010,Ndamukong Suh,Nebraska,DT,75.88,307,5.25,32.5,NA,5.03,32,35.5,105,4.44,NA,NA,175300
2010,Brett Swenson,Michigan State,K,67.75,178,9,29,NA,NA,12,NA,NA,NA,NA,NA,190570
2010,Stevenson Sylvester,Utah,OLB,74.13,231,10.13,33.75,NA,4.71,23,30.5,105,4.5,7.22,NA,NA
2010,Charlie Tanner,Texas,OG,75.88,308,NA,NA,NA,5.12,35,36,111,4.7,7.63,NA,NA
2010,Ben Tate,Auburn,RB,71,220,9,31.25,NA,4.34,26,40.5,124,4.12,NA,NA,183482
2010,Golden Tate,Notre Dame,WR,70.25,199,9.25,30.5,NA,4.42,17,35,120,4.34,NA,NA,237421
2010,Daniel Te'o-Nesheim,Washington,DE,75.5,263,10.5,33,NA,4.73,29,37,121,4.18,NA,NA,NA
2010,Tim Tebow,Florida,QB,74.75,236,10.13,31.75,22,4.71,NA,38.5,115,4.17,NA,NA,183484
2010,Matt Tennant,Boston College,C,76.63,300,9.5,32.25,NA,5.15,27,25,98,4.62,NA,NA,NA
2010,Mike Tepper,California,OG,77.5,324,10.25,32.5,NA,5.31,28,26.5,94,5.25,7.66,NA,NA
2010,Cam Thomas,North Carolina,DT,76,330,10.5,34.75,NA,5.16,31,29,102,4.78,7.66,NA,NA
2010,Demaryius Thomas,Georgia Tech,WR,75.25,224,10.5,33,NA,NA,NA,NA,NA,NA,NA,NA,189361
2010,Earl Thomas,Texas,CB,70.25,202,9.38,31.25,NA,4.43,21,32,113,NA,NA,NA,236787
2010,Kevin Thomas,Southern California,CB,72,192,9,32,NA,4.41,19,34.5,126,4.18,NA,NA,NA
2010,Syd'Quan Thompson,California,CB,69.25,186,9.38,31,NA,4.62,NA,33,117,4.26,NA,NA,174208
2010,Walter Thurmond,Oregon,CB,70.75,189,9.63,32.75,NA,NA,14,NA,NA,NA,NA,NA,NA
2010,Leigh Tiffin,Alabama,K,72.88,209,9.25,30.5,NA,NA,NA,NA,NA,NA,NA,NA,191503
2010,Manase Tonga,Brigham Young,FB,71.25,245,9.38,31.88,NA,4.84,19,32,105,4.69,7.5,NA,NA
2010,Tim Toone,Weber State (UT),WR,70.25,185,NA,NA,NA,4.42,13,36,120,4.26,6.75,NA,NA
2010,Keith Toston,Oklahoma State,RB,71.75,213,9.25,32.75,NA,4.66,22,32,110,4.67,7.23,NA,192244
2010,Adrian Tracy,William & Mary (VA),OLB,74.63,248,9.5,33.5,NA,4.76,20,35.5,110,4.34,NA,NA,NA
2010,Nate Triplett,Minnesota,OLB,75,250,10,31,NA,4.7,20,33,115,4.37,7.07,NA,NA
2010,Torell Troup,Central Florida,DT,74.75,314,9.88,34,NA,5.12,34,29,98,4.73,NA,NA,NA
2010,Verran Tucker,California,WR,73.63,200,9.25,33.25,NA,4.65,6,36.5,121,4.09,6.87,NA,381767
2010,Andrew Tyshovnytsky,Fordham (NY),OT,76.25,318,NA,NA,NA,4.91,37,28,110,4.76,7.95,NA,NA
2010,Adam Ulatoski,Texas,OG,77.5,300,9.63,33.25,NA,5.52,24,26,94,4.99,NA,NA,NA
2010,Mitch Unrein,Wyoming,DE,75.63,276,NA,NA,NA,4.89,26,31,105,4.49,7.2,NA,NA
2010,Jared Veldheer,Hillsdale (MI),OT,80.13,312,10,33,NA,5.06,32,33.5,109,4.51,NA,NA,NA
